timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061668.552,1030,1.2,102.8,0.2,7.9,0,False
1773061668.667,1031,1.2,100.5,0.2,8.0,0,False
1773061668.787,1032,1.2,105.6,0.2,8.0,0,False
1773061668.909,1033,2.4,104.9,0.2,8.0,0,False
1773061669.035,1034,0.8,109.5,0.3,7.9,0,False
1773061669.165,1035,1.8,114.8,0.3,8.3,0,False
1773061669.276,1036,1.1,95.1,0.3,8.4,0,False
1773061669.401,1037,1.1,107.7,0.4,8.4,0,False
1773061669.524,1038,1.3,106.8,0.2,8.3,0,False
1773061669.640,1039,1.2,99.4,0.2,8.3,0,False
1773061669.751,1040,2.3,94.6,0.3,8.3,0,False
1773061669.871,1041,1.3,105.0,0.2,8.3,0,False
1773061669.989,1042,1.3,102.6,0.2,8.3,0,False
1773061670.093,1043,1.2,87.8,0.2,8.4,0,False
1773061670.217,1044,1.2,107.7,0.3,8.4,0,False
1773061670.360,1045,2.5,113.0,0.2,8.3,0,False
1773061670.490,1046,1.9,111.5,0.2,8.3,0,False
1773061670.616,1047,1.2,110.8,0.2,8.2,0,False
1773061670.737,1048,1.2,105.1,0.3,8.3,0,False
1773061670.843,1049,1.1,90.1,0.2,8.3,0,False
1773061670.967,1050,1.9,107.4,0.2,8.3,0,False
1773061671.092,1051,1.1,109.2,0.2,8.2,0,False
1773061671.227,1052,3.7,116.8,0.2,8.2,0,False
1773061671.357,1053,1.4,115.0,0.3,8.2,0,False
1773061671.478,1054,2.4,102.6,0.3,8.2,0,False
1773061671.607,1055,1.2,113.2,0.2,8.2,0,False
1773061671.745,1056,1.9,121.8,0.2,8.1,0,False
1773061671.870,1057,1.9,108.9,0.2,8.1,0,False
1773061671.993,1058,1.0,107.5,0.2,8.1,0,False
1773061672.103,1059,1.1,93.9,0.2,8.1,0,False
1773061672.224,1060,2.0,104.6,0.2,8.1,0,False
1773061672.348,1061,1.1,108.7,0.3,8.1,0,False
1773061672.463,1062,1.6,99.2,0.2,8.1,0,False
1773061672.574,1063,1.4,94.8,0.3,8.1,0,False
1773061672.690,1064,1.1,101.2,0.2,8.1,0,False
1773061672.824,1065,1.8,117.8,0.2,8.1,0,False
1773061672.949,1066,1.5,108.1,0.3,8.1,0,False
1773061673.066,1067,3.7,99.3,0.2,8.2,0,False
1773061673.196,1068,1.2,114.0,0.2,8.1,0,False
1773061673.325,1069,1.2,113.4,0.2,8.1,0,False
1773061673.434,1070,1.3,93.3,0.2,8.1,0,False
1773061673.547,1071,2.1,95.1,0.2,8.1,0,False
1773061673.652,1072,1.5,90.0,0.2,8.2,0,False
1773061673.764,1073,1.2,95.4,0.2,8.3,0,False
1773061673.884,1074,1.2,104.7,0.2,8.3,0,False
1773061674.007,1075,1.7,105.0,0.3,8.3,0,False
1773061674.139,1076,2.1,101.2,0.2,8.4,0,False
1773061674.277,1077,3.0,105.6,0.2,8.3,0,False
1773061674.418,1078,1.3,109.7,0.3,8.2,0,False
1773061674.542,1079,2.9,93.3,0.2,8.2,0,False
1773061674.794,1080,0.8,79.8,0.2,7.8,0,False
1773061674.935,1081,3.7,104.7,0.2,7.7,0,False
1773061675.059,1082,2.2,92.9,0.2,7.7,0,False
1773061675.178,1083,1.9,102.1,0.2,7.7,0,False
1773061675.291,1084,2.8,95.4,0.2,7.7,0,False
1773061675.419,1085,1.8,110.9,0.2,7.7,0,False
1773061675.529,1086,1.1,92.4,0.5,7.8,0,False
1773061675.648,1087,2.5,102.5,0.5,7.7,0,False
1773061675.776,1088,1.7,110.7,0.2,7.8,0,False
1773061675.897,1089,0.8,101.2,0.2,7.8,0,False
1773061676.026,1090,1.5,98.7,0.2,7.7,0,False
1773061676.149,1091,1.6,109.2,0.3,7.7,0,False
1773061676.294,1092,1.9,112.1,0.2,7.6,0,False
1773061676.455,1093,1.9,128.0,0.3,7.4,0,False
1773061676.580,1094,1.5,111.4,0.2,7.4,0,False
1773061676.734,1095,3.9,122.1,0.2,7.3,0,False
1773061676.881,1096,2.0,115.6,0.2,7.3,0,False
1773061676.989,1097,1.4,94.0,0.3,7.4,0,False
1773061677.151,1098,3.3,129.3,0.2,7.3,0,False
1773061677.297,1099,3.7,114.2,0.3,7.3,0,False
1773061677.443,1100,2.0,114.5,0.2,7.6,0,False
1773061677.555,1101,1.5,97.8,0.2,7.6,0,False
1773061677.706,1102,2.2,122.7,0.2,7.6,0,False
1773061677.830,1103,2.0,106.9,0.2,7.5,0,False
1773061677.947,1104,2.0,98.3,0.4,7.5,0,False
1773061678.092,1105,1.8,115.9,0.2,7.5,0,False
1773061678.213,1106,2.5,106.2,0.2,7.4,0,False
1773061678.365,1107,1.3,119.4,0.2,7.4,0,False
1773061678.520,1108,2.5,118.9,0.2,7.3,0,False
1773061678.665,1109,2.0,108.6,0.2,7.2,0,False
1773061678.811,1110,2.3,115.1,0.2,7.2,0,False
1773061678.960,1111,1.9,119.4,0.3,7.1,0,False
1773061679.076,1112,2.2,100.3,0.2,7.2,0,False
1773061679.188,1113,5.0,91.8,0.3,7.3,0,False
1773061679.322,1114,1.5,115.7,0.2,7.3,0,False
1773061679.450,1115,1.1,102.0,0.2,7.4,0,False
