timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1771179741.811,74,1.5,82.4,0.2,8.3,0,False
1771179742.125,75,0.8,78.8,0.2,7.7,0,False
1771179742.222,76,0.9,85.5,0.2,7.7,0,False
1771179742.317,77,1.1,83.5,0.2,7.7,0,False
1771179742.416,78,1.5,86.5,0.2,7.8,0,False
1771179742.519,79,1.4,90.2,0.2,8.5,0,False
1771179742.618,80,1.4,86.4,0.2,8.5,0,False
1771179742.718,81,1.4,86.7,0.2,8.7,0,False
1771179742.814,82,0.8,84.4,0.2,8.8,0,False
1771179742.914,83,1.4,86.9,0.2,8.9,0,False
1771179743.017,84,1.4,89.8,0.2,8.9,0,False
1771179743.128,85,1.4,98.8,0.2,8.9,0,False
1771179743.243,86,1.4,102.9,0.2,8.9,0,False
1771179743.346,87,1.4,90.3,0.2,8.9,0,False
1771179743.445,88,1.0,87.5,0.2,8.9,0,False
1771179743.540,89,1.5,82.9,0.2,9.0,0,False
1771179743.645,90,1.4,92.8,0.2,8.9,0,False
1771179743.748,91,1.4,90.3,0.2,8.9,0,False
1771179743.855,92,1.4,95.2,0.2,8.9,0,False
1771179744.144,93,0.8,95.3,0.2,8.2,0,False
1771179744.239,94,1.1,84.8,0.2,8.2,0,False
1771179744.342,95,1.4,91.3,0.3,9.0,0,False
1771179744.441,96,1.4,86.2,0.2,9.0,0,False
1771179744.549,97,1.3,95.1,0.2,9.0,0,False
1771179744.649,98,1.4,86.6,0.2,9.0,0,False
1771179744.767,99,1.3,105.9,0.2,8.9,0,False
1771179744.873,100,1.3,91.7,0.2,8.9,0,False
1771179744.981,101,1.3,94.7,0.2,8.8,0,False
1771179745.094,102,1.3,102.2,0.2,8.8,0,False
1771179745.192,103,1.3,85.7,0.2,8.8,0,False
1771179745.292,104,1.3,86.5,0.2,8.8,0,False
1771179745.403,105,1.3,95.6,0.2,8.8,0,False
1771179745.512,106,1.3,86.7,0.2,8.8,0,False
1771179745.614,107,1.3,88.0,0.2,8.8,0,False
1771179745.713,108,1.3,85.4,0.2,8.8,0,False
1771179745.809,109,1.4,81.7,0.2,8.8,0,False
1771179746.142,110,0.8,78.1,0.2,8.0,0,False
1771179746.242,111,1.8,83.6,0.3,8.0,0,False
1771179746.352,112,1.3,92.6,0.3,8.0,0,False
1771179746.468,113,0.8,99.7,0.2,8.6,0,False
1771179746.571,114,0.8,89.0,0.2,8.6,0,False
1771179746.672,115,0.8,91.4,0.2,8.6,0,False
1771179746.783,116,1.9,98.2,0.2,8.5,0,False
1771179746.896,117,2.0,102.6,0.2,8.5,0,False
1771179747.002,118,1.7,92.8,0.2,8.5,0,False
1771179747.107,119,1.3,93.7,0.2,8.5,0,False
1771179747.218,120,1.3,99.7,0.2,8.5,0,False
1771179747.334,121,1.4,104.8,0.2,8.5,0,False
1771179747.436,122,1.3,90.9,0.2,8.5,0,False
1771179747.535,123,1.3,87.7,0.3,8.5,0,False
1771179747.639,124,1.3,93.6,0.2,8.5,0,False
1771179747.748,125,1.4,95.4,0.3,8.5,0,False
1771179747.857,126,1.8,99.2,0.2,8.5,0,False
1771179747.970,127,1.1,102.1,0.2,8.5,0,False
1771179748.079,128,1.9,97.2,0.2,8.5,0,False
1771179748.181,129,0.8,92.3,0.2,8.4,0,False
1771179748.285,130,1.1,94.4,0.2,9.3,0,False
1771179748.387,131,1.5,90.8,0.2,9.3,0,False
1771179748.493,132,0.8,95.6,0.2,9.3,0,False
1771179748.595,133,1.1,92.3,0.3,9.4,0,False
1771179748.695,134,1.4,89.8,0.2,9.4,0,False
1771179748.796,135,1.4,91.2,0.2,9.4,0,False
1771179748.929,136,1.4,120.8,0.5,9.3,0,False
1771179749.053,137,0.8,114.0,0.2,9.3,0,False
1771179749.180,138,2.7,114.5,0.3,9.2,0,False
1771179749.290,139,1.7,95.0,0.2,9.2,0,False
1771179749.389,140,0.8,88.0,0.2,9.2,0,False
1771179749.491,141,1.5,91.0,0.2,9.3,0,False
1771179749.594,142,0.8,94.0,0.2,9.3,0,False
1771179749.694,143,0.8,91.4,0.2,9.3,0,False
1771179749.795,144,1.3,91.1,0.2,9.3,0,False
1771179749.895,145,0.8,90.4,0.2,9.3,0,False
1771179750.148,146,0.8,83.8,0.2,8.7,0,False
1771179750.260,147,1.0,101.0,0.2,8.7,0,False
1771179750.364,148,1.0,93.4,0.2,8.8,0,False
1771179750.463,149,1.3,87.7,0.2,8.8,0,False
1771179750.573,150,1.4,97.9,0.2,8.7,0,False
1771179750.691,151,1.6,103.5,0.2,8.7,0,False
1771179750.791,152,0.8,88.7,0.2,8.7,0,False
1771179750.889,153,1.3,87.6,0.3,8.7,0,False
1771179750.986,154,1.5,85.9,0.2,8.7,0,False
1771179751.111,155,1.3,114.1,0.2,8.6,0,False
1771179751.219,156,1.4,96.5,0.2,8.7,0,False
1771179751.327,157,1.4,95.8,0.2,8.8,0,False
1771179751.426,158,1.4,87.9,0.2,8.9,0,False
1771179751.526,159,1.9,87.5,0.2,8.9,0,False
1771179751.625,160,1.4,86.8,0.3,8.9,0,False
1771179751.726,161,1.3,89.2,0.4,8.9,0,False
1771179751.839,162,1.8,99.4,0.2,8.9,0,False
1771179751.943,163,1.4,90.8,0.2,8.9,0,False
1771179752.048,164,1.5,92.9,0.2,8.9,0,False
1771179752.153,165,1.3,91.5,0.2,8.9,0,False
1771179752.254,166,1.1,87.0,0.2,9.5,0,False
1771179752.361,167,1.0,95.6,0.2,9.5,0,False
1771179752.476,168,1.3,102.4,0.3,9.5,0,False
1771179752.574,169,1.0,85.9,0.2,9.5,0,False
1771179752.683,170,1.0,96.8,0.2,9.5,0,False
1771179752.791,171,1.3,92.8,0.2,9.5,0,False
1771179752.900,172,1.3,89.9,0.2,9.5,0,False
1771179753.005,173,1.3,87.6,0.2,9.5,0,False
1771179753.108,174,1.0,86.1,0.2,9.4,0,False
1771179753.224,175,1.3,102.8,0.2,9.5,0,False
1771179753.327,176,1.4,89.9,0.2,9.5,0,False
1771179753.429,177,1.3,87.7,0.2,9.5,0,False
1771179753.530,178,1.5,87.0,0.2,9.5,0,False
1771179753.645,179,1.3,100.7,0.2,9.4,0,False
1771179753.753,180,1.4,91.9,0.2,9.4,0,False
1771179753.874,181,1.2,102.1,0.2,9.3,0,False
1771179754.165,182,0.8,79.5,0.2,8.6,0,False
1771179754.266,183,0.8,90.5,0.2,8.6,0,False
1771179754.364,184,1.4,86.1,0.2,8.6,0,False
1771179754.474,185,1.4,98.7,0.2,8.6,0,False
1771179754.571,186,1.1,85.3,0.2,8.6,0,False
1771179754.669,187,1.3,86.7,0.2,8.7,0,False
1771179754.768,188,1.3,89.3,0.2,8.7,0,False
1771179754.873,189,1.9,93.3,0.2,8.7,0,False
1771179754.972,190,1.4,88.0,0.2,8.7,0,False
1771179755.069,191,1.3,85.6,0.2,8.8,0,False
1771179755.175,192,1.3,93.2,0.2,8.8,0,False
1771179755.278,193,1.7,91.2,0.2,8.8,0,False
1771179755.375,194,1.4,85.8,0.2,8.8,0,False
1771179755.482,195,1.3,95.2,0.2,8.9,0,False
1771179755.584,196,1.4,91.5,0.2,8.9,0,False
1771179755.686,197,1.3,90.3,0.2,8.9,0,False
1771179755.784,198,1.5,87.1,0.2,8.9,0,False
1771179755.881,199,1.3,84.3,0.2,8.9,0,False
1771179755.978,200,1.3,86.5,0.2,9.0,0,False
1771179756.089,201,1.5,99.3,0.2,9.0,0,False
1771179756.197,202,1.4,94.5,0.2,9.8,0,False
1771179756.298,203,1.3,87.0,0.2,9.8,0,False
1771179756.402,204,1.1,90.0,0.2,9.8,0,False
1771179756.510,205,1.1,89.5,0.2,9.8,0,False
1771179756.615,206,1.0,87.6,0.2,9.8,0,False
1771179756.721,207,1.3,88.7,0.2,9.7,0,False
1771179756.824,208,0.8,87.2,0.2,9.7,0,False
1771179756.938,209,1.3,99.5,0.2,9.7,0,False
1771179757.036,210,1.3,85.6,0.2,9.7,0,False
1771179757.142,211,1.5,88.6,0.2,9.6,0,False
1771179757.264,212,1.3,108.0,0.2,9.6,0,False
1771179757.368,213,1.3,88.5,0.3,9.6,0,False
1771179757.478,214,1.7,96.6,0.2,9.5,0,False
1771179757.586,215,1.6,95.5,0.3,9.5,0,False
1771179757.690,216,2.2,90.3,0.2,9.5,0,False
1771179757.796,217,1.3,91.8,0.2,9.5,0,False
1771179758.454,218,1.6,102.9,0.2,7.5,0,False
1771179758.558,219,1.4,84.8,0.3,7.5,1,True
1771179758.688,220,1.3,96.2,0.3,7.4,1,True
1771179758.801,221,0.9,92.9,0.2,7.4,0,True
1771179758.926,222,3.3,103.1,0.2,7.3,0,True
1771179759.032,223,1.2,86.3,0.2,7.3,0,True
1771179759.137,224,1.6,85.9,0.2,7.3,0,True
1771179759.255,225,1.2,100.0,0.3,7.3,0,True
1771179759.363,226,4.2,84.8,0.2,7.3,0,True
1771179759.472,227,1.1,90.7,0.2,7.3,0,True
1771179759.579,228,1.2,87.1,0.2,7.3,0,True
1771179759.685,229,1.2,86.7,0.2,7.3,0,True
1771179759.792,230,1.0,86.2,0.2,7.3,0,True
1771179759.905,231,1.4,95.2,0.3,7.2,0,True
1771179760.009,232,1.2,85.8,0.2,7.3,0,True
1771179760.113,233,1.2,84.5,0.2,7.3,0,True
1771179760.218,234,1.4,85.1,0.3,7.3,0,True
1771179760.320,235,1.2,84.6,0.2,7.3,0,True
1771179760.422,236,1.2,83.8,0.2,7.3,0,True
1771179760.549,237,1.3,107.7,0.2,7.3,0,True
1771179760.653,238,1.0,84.7,0.2,9.1,0,True
1771179760.775,239,1.2,103.4,0.2,9.0,0,True
1771179760.880,240,1.2,85.9,0.2,9.1,0,True
1771179761.012,241,1.3,113.0,0.2,9.0,0,True
1771179761.128,242,1.2,96.6,0.2,9.1,0,True
1771179761.230,243,1.6,84.5,0.2,9.1,0,True
1771179761.339,244,3.5,86.9,0.2,9.1,0,True
1771179761.444,245,1.3,83.4,0.2,9.1,0,True
1771179761.554,246,1.3,93.1,0.3,9.1,0,True
1771179761.660,247,1.2,87.7,0.2,9.1,0,True
1771179761.767,248,1.3,89.5,0.2,9.1,0,True
1771179761.869,249,1.2,83.0,0.2,9.2,0,True
1771179762.178,250,0.8,79.2,0.2,8.4,0,False
1771179762.315,251,1.4,117.9,0.2,8.3,0,False
1771179762.422,252,1.4,90.6,0.2,8.3,0,False
1771179762.527,253,2.1,86.3,0.2,8.3,0,False
1771179762.639,254,1.6,93.7,0.2,8.3,0,False
1771179762.748,255,1.4,91.9,0.2,8.2,0,False
1771179762.857,256,1.6,92.0,0.2,8.2,0,False
1771179762.964,257,2.3,88.8,0.2,8.3,0,False
1771179763.071,258,1.3,90.9,0.2,8.3,0,False
1771179763.180,259,1.2,89.4,0.2,8.3,0,False
1771179763.292,260,1.3,95.2,0.3,8.3,0,False
1771179763.395,261,1.6,84.9,0.3,8.4,0,False
1771179763.496,262,1.2,85.9,0.2,8.4,0,False
1771179763.602,263,1.2,87.8,0.2,8.4,0,False
1771179763.707,264,1.7,86.6,0.2,8.4,0,False
1771179763.809,265,1.3,86.7,0.2,8.5,0,False
1771179763.942,266,1.2,116.5,0.2,8.4,0,False
1771179764.062,267,1.0,101.6,0.3,8.3,0,False
1771179764.166,268,1.2,87.5,0.2,8.3,0,False
1771179764.273,269,1.2,89.3,0.2,8.3,0,False
1771179764.387,270,1.3,96.1,0.2,9.1,0,False
1771179764.517,271,1.0,111.1,0.3,9.1,0,False
1771179764.623,272,1.2,89.3,0.2,9.1,0,False
1771179764.726,273,1.2,87.0,0.3,9.1,0,False
1771179764.833,274,0.8,92.0,0.2,9.1,0,False
1771179764.949,275,1.2,98.9,0.2,9.1,0,False
1771179765.049,276,1.2,83.6,0.2,9.1,0,False
1771179765.151,277,1.2,86.4,0.2,9.1,0,False
1771179765.253,278,1.2,86.8,0.3,9.2,0,False
1771179765.359,279,1.4,90.1,0.2,9.2,0,False
1771179765.478,280,1.2,101.9,0.2,9.1,0,False
1771179765.577,281,2.2,82.7,0.2,9.2,0,False
1771179765.678,282,1.2,84.6,0.2,9.2,0,False
1771179765.781,283,1.2,87.5,0.2,9.2,0,False
1771179765.879,284,1.2,82.2,0.2,9.2,0,False
1771179766.193,285,0.8,83.3,0.2,8.4,0,False
1771179766.307,286,1.8,94.7,0.3,8.5,0,False
1771179766.424,287,1.4,104.1,0.2,8.5,0,False
1771179766.531,288,1.0,95.0,0.2,8.5,0,False
1771179766.634,289,1.3,90.1,0.2,8.5,0,False
1771179766.749,290,1.3,103.7,0.2,8.5,0,False
1771179766.863,291,1.5,101.3,0.2,8.5,0,False
1771179766.958,292,1.6,83.0,0.2,8.6,0,False
1771179767.062,293,1.4,91.5,0.2,8.6,0,False
1771179767.166,294,2.2,91.3,0.2,8.6,0,False
1771179767.265,295,1.5,86.3,0.2,8.6,0,False
1771179767.358,296,1.5,81.9,0.2,8.7,0,False
1771179767.459,297,1.9,85.8,0.2,8.7,0,False
1771179767.559,298,1.4,87.6,0.3,8.7,0,False
1771179767.666,299,1.3,94.1,0.3,8.7,0,False
1771179767.767,300,1.5,89.1,0.2,8.7,0,False
1771179767.873,301,1.5,91.3,0.3,8.7,0,False
1771179767.981,302,1.4,95.8,0.2,8.7,0,False
1771179768.082,303,1.5,88.9,0.3,8.7,0,False
1771179768.193,304,1.4,99.2,0.2,8.6,0,False
1771179768.303,305,1.4,98.0,0.2,9.5,0,False
1771179768.412,306,1.4,95.5,0.2,9.5,0,False
1771179768.513,307,1.4,87.8,0.2,9.6,0,False
1771179768.614,308,1.4,87.1,0.2,9.6,0,False
1771179768.723,309,1.3,96.5,0.3,9.6,0,False
1771179768.822,310,0.8,89.4,0.2,9.6,0,False
1771179768.924,311,1.3,89.5,0.2,9.7,0,False
1771179769.032,312,1.4,96.9,0.2,9.6,0,False
1771179769.140,313,1.6,95.9,0.2,9.6,0,False
1771179769.239,314,1.8,87.6,0.2,9.6,0,False
1771179769.343,315,1.3,92.8,0.2,9.6,0,False
1771179769.444,316,1.3,89.1,0.3,9.6,0,False
1771179769.556,317,1.3,100.6,0.2,9.5,0,False
1771179769.654,318,1.3,86.9,0.2,9.5,0,False
1771179769.765,319,1.3,99.9,0.2,9.5,0,False
1771179769.865,320,1.3,89.6,0.2,9.5,0,False
1771179769.966,321,1.4,89.3,0.3,9.6,0,False
1771179770.197,322,0.8,78.7,0.2,9.0,0,False
1771179770.298,323,0.8,90.6,0.2,9.0,0,False
1771179770.390,324,1.5,81.5,0.2,9.1,0,False
1771179770.488,325,1.3,86.8,0.3,9.2,0,False
1771179770.584,326,1.3,85.4,0.2,9.2,0,False
1771179770.681,327,1.4,87.3,0.2,9.2,0,False
1771179770.775,328,1.5,84.2,0.3,9.3,0,False
1771179770.881,329,1.7,94.7,0.2,9.3,0,False
1771179770.979,330,1.4,87.0,0.3,9.3,0,False
1771179771.082,331,1.3,89.9,0.3,9.3,0,False
1771179771.183,332,1.3,90.3,0.2,9.3,0,False
1771179771.287,333,1.8,92.4,0.3,9.3,0,False
1771179771.399,334,1.4,101.0,0.3,9.3,0,False
1771179771.508,335,1.4,96.3,0.2,9.2,0,False
1771179771.618,336,1.5,99.0,0.2,9.2,0,False
1771179771.724,337,1.5,95.5,0.3,9.2,0,False
1771179771.829,338,1.3,92.7,0.2,9.2,0,False
1771179771.942,339,1.3,89.8,0.2,9.2,0,False
1771179772.042,340,1.4,86.1,0.2,9.2,0,False
1771179772.143,341,1.3,87.6,0.2,9.2,0,False
1771179772.245,342,1.3,90.5,0.2,9.8,0,False
1771179772.349,343,1.3,93.2,0.2,9.8,0,False
1771179772.452,344,1.4,91.7,0.3,9.7,0,False
1771179772.554,345,1.4,90.2,0.2,9.7,0,False
1771179772.659,346,1.4,93.2,0.2,9.6,0,False
1771179772.765,347,1.4,96.1,0.2,9.6,0,False
1771179772.864,348,1.5,88.2,0.3,9.6,0,False
