timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1770756047.396,69,1.2,84.5,0.3,10.6,0,False
1770756047.484,70,1.3,82.3,0.3,10.6,0,False
1770756047.731,71,0.7,79.7,0.3,9.1,0,False
1770756047.826,72,0.7,90.3,0.3,9.2,0,False
1770756047.925,73,1.3,91.9,0.3,9.2,0,False
1770756048.020,74,1.1,88.6,0.6,9.2,0,False
1770756048.116,75,1.2,87.6,0.3,9.2,0,False
1770756048.212,76,1.3,89.2,0.2,9.2,0,False
1770756048.305,77,1.4,87.6,0.3,9.2,0,False
1770756048.397,78,1.4,85.3,0.3,9.2,0,False
1770756048.491,79,1.3,87.7,0.3,9.1,0,False
1770756048.595,80,1.3,96.8,0.2,9.0,0,False
1770756048.713,81,1.2,112.0,0.3,10.2,0,False
1770756048.817,82,1.0,97.3,0.3,10.1,0,False
1770756048.912,83,1.3,88.4,0.3,10.1,0,False
1770756049.009,84,1.3,89.8,0.2,10.1,0,False
1770756049.104,85,1.3,89.5,0.3,10.1,0,False
1770756049.202,86,1.2,90.7,0.3,10.1,0,False
1770756049.306,87,1.2,98.3,0.3,10.0,0,False
1770756049.406,88,1.3,92.7,0.2,9.9,0,False
1770756049.498,89,1.2,85.9,0.2,9.9,0,False
1770756049.735,90,0.7,77.9,0.2,8.8,0,False
1770756049.845,91,0.7,104.6,0.2,8.8,0,False
1770756049.941,92,1.1,89.5,0.2,8.9,0,False
1770756050.045,93,1.1,97.4,0.3,8.8,0,False
1770756050.151,94,1.3,99.4,0.2,8.8,0,False
1770756050.246,95,1.2,89.1,0.3,8.8,0,False
1770756050.349,96,1.6,95.3,0.2,8.7,0,False
1770756050.443,97,0.9,88.4,0.3,8.8,0,False
1770756050.543,98,1.3,93.9,0.3,8.8,0,False
1770756050.640,99,0.8,89.0,0.3,8.8,0,False
1770756050.739,100,1.0,92.8,0.3,10.0,0,False
1770756050.835,101,1.2,89.1,0.3,10.1,0,False
1770756050.928,102,1.1,85.3,0.3,10.1,0,False
1770756051.030,103,1.3,95.2,0.4,10.1,0,False
1770756051.126,104,1.3,89.5,0.2,10.3,0,False
1770756051.220,105,1.3,87.3,0.3,10.3,0,False
1770756051.314,106,1.3,86.9,0.3,10.4,0,False
1770756051.407,107,1.3,86.1,0.3,10.4,0,False
1770756051.498,108,1.2,83.6,0.2,10.5,0,False
1770756051.741,109,0.7,78.9,0.2,9.1,0,False
1770756051.831,110,0.7,84.7,0.2,9.2,0,False
1770756051.935,111,1.2,97.7,0.2,9.1,0,False
1770756052.034,112,1.1,92.2,0.3,9.0,0,False
1770756052.129,113,0.7,89.4,0.3,9.1,0,False
1770756052.224,114,0.7,88.6,0.3,9.1,0,False
1770756052.320,115,1.2,89.1,0.3,9.1,0,False
1770756052.427,116,1.6,98.5,0.3,9.0,0,False
1770756052.525,117,1.3,91.3,0.3,8.9,0,False
1770756052.614,118,1.4,83.2,0.3,9.0,0,False
1770756052.713,119,1.3,93.0,0.3,10.3,0,False
1770756052.818,120,1.3,92.9,0.3,10.1,0,False
1770756052.919,121,1.3,91.4,0.3,10.2,0,False
1770756053.017,122,1.7,89.8,0.3,10.2,0,False
1770756053.120,123,1.3,96.2,0.3,10.1,0,False
1770756053.233,124,1.3,106.7,0.3,9.9,0,False
1770756053.333,125,1.2,92.5,0.4,9.9,0,False
1770756053.435,126,1.1,90.8,0.3,9.9,0,False
1770756053.767,127,0.7,98.7,0.3,8.1,0,False
1770756053.880,128,1.1,107.2,0.2,7.9,0,False
1770756053.988,129,1.1,101.2,0.2,7.8,0,False
1770756054.095,130,1.3,93.3,0.2,7.8,0,False
1770756054.191,131,1.2,88.9,0.2,7.9,0,False
1770756054.310,132,1.3,106.6,0.3,7.7,0,False
1770756054.430,133,1.1,106.4,0.3,7.6,0,False
1770756054.535,134,1.0,98.1,0.3,7.7,0,False
1770756054.637,135,1.3,95.5,0.3,7.7,0,False
1770756054.739,136,1.3,95.8,0.3,7.7,0,False
1770756054.846,137,1.4,98.7,0.2,9.3,0,False
1770756054.954,138,1.3,95.7,0.3,9.3,0,False
1770756055.061,139,1.3,99.6,0.2,9.3,0,False
1770756055.160,140,1.2,92.5,0.2,9.4,0,False
1770756055.264,141,1.2,98.3,0.3,9.3,0,False
1770756055.367,142,1.2,95.9,0.2,9.5,0,False
1770756055.459,143,1.1,84.8,0.2,9.7,0,False
1770756055.755,144,0.7,81.9,0.3,8.2,0,False
1770756055.856,145,0.7,93.1,0.3,8.2,0,False
1770756055.963,146,3.6,87.5,0.3,8.2,0,False
1770756056.062,147,1.7,89.3,0.3,8.2,0,False
1770756056.172,148,1.1,96.7,0.3,8.2,0,False
1770756056.267,149,0.7,89.2,0.4,8.3,0,False
1770756056.370,150,0.7,96.3,0.3,8.3,0,False
1770756056.470,151,0.9,93.3,0.3,8.3,0,False
1770756056.575,152,0.7,98.3,0.2,8.3,0,False
1770756056.680,153,1.5,97.0,0.3,8.2,0,False
1770756056.779,154,0.7,93.7,0.3,9.8,0,False
1770756056.875,155,0.7,91.2,0.2,9.8,0,False
1770756056.970,156,1.4,88.4,0.3,9.9,0,False
1770756057.071,157,1.0,93.5,0.3,9.9,0,False
1770756057.173,158,1.3,95.0,0.2,10.0,0,False
1770756057.271,159,1.0,92.0,0.2,10.0,0,False
1770756057.366,160,2.2,87.6,0.2,10.0,0,False
1770756057.502,161,2.0,130.6,0.4,9.7,0,False
1770756057.614,162,1.2,105.2,0.2,9.6,0,False
1770756057.807,163,2.7,186.2,0.4,8.9,0,False
1770756057.935,164,1.3,119.7,0.4,8.7,0,False
1770756058.036,165,0.9,95.5,0.3,8.6,0,False
1770756058.153,166,0.7,111.7,0.2,8.5,0,False
1770756058.256,167,3.6,94.7,0.3,8.4,0,False
1770756058.363,168,1.2,98.8,0.2,8.4,0,False
1770756058.468,169,0.7,97.8,0.2,8.4,0,False
1770756058.573,170,1.1,93.1,0.3,8.3,0,False
1770756058.676,171,0.8,96.9,0.3,8.5,0,False
1770756058.784,172,1.4,99.7,0.2,8.5,0,False
1770756058.881,173,0.7,91.6,0.3,9.3,0,False
1770756058.981,174,0.6,95.8,0.3,9.6,0,False
1770756059.078,175,2.2,89.4,0.3,9.6,0,False
1770756059.181,176,0.7,97.7,0.3,9.7,0,False
1770756059.276,177,1.3,88.3,0.3,9.8,0,False
1770756059.374,178,1.2,91.9,0.3,9.9,0,False
1770756059.466,179,1.3,85.0,0.3,10.0,0,False
1770756059.894,180,0.7,133.9,0.2,7.6,0,False
1770756060.012,181,0.7,112.0,0.3,7.5,0,False
1770756060.107,182,1.0,88.2,0.2,7.6,0,False
1770756060.192,183,0.7,80.1,0.2,7.6,0,False
1770756060.276,184,0.7,79.4,0.3,7.7,0,False
1770756060.361,185,0.7,79.2,0.2,7.8,0,False
1770756060.449,186,0.7,82.6,0.2,7.9,0,False
1770756060.534,187,0.6,80.6,0.2,7.9,0,False
1770756060.621,188,0.7,79.9,0.2,8.0,0,False
1770756060.706,189,0.7,80.4,0.3,8.1,0,False
1770756060.793,190,0.7,82.0,0.3,11.1,0,False
1770756060.880,191,1.3,79.7,0.2,11.5,0,False
1770756060.972,192,0.7,87.1,0.3,11.6,0,False
1770756061.063,193,1.4,84.4,0.2,11.5,0,False
1770756061.152,194,0.7,85.1,0.2,11.4,0,False
