timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1771176527.332,1,1.0,98.9,0.3,0.0,0,False
1771176527.653,2,2.1,209.0,1.2,3.1,0,False
1771176527.782,3,2.6,116.8,0.3,4.4,0,False
1771176527.876,4,0.8,85.6,0.2,5.5,0,False
1771176527.975,5,1.5,88.9,0.5,6.2,0,False
1771176528.076,6,1.5,91.2,0.3,6.7,0,False
1771176528.182,7,1.9,95.2,0.2,7.1,0,False
1771176528.281,8,1.5,88.6,0.3,7.4,0,False
1771176528.387,9,1.5,96.0,0.2,7.6,0,False
1771176528.486,10,1.5,87.2,0.3,7.8,0,False
1771176528.594,11,1.6,85.0,0.2,7.9,0,False
1771176528.695,12,1.7,90.7,0.3,8.1,0,False
1771176528.798,13,1.5,93.1,0.2,8.2,0,False
1771176528.899,14,1.5,92.6,0.4,8.3,0,False
1771176528.990,15,1.5,81.5,0.2,8.4,0,False
1771176529.091,16,1.6,92.7,0.3,8.5,0,False
1771176529.355,17,0.8,78.7,0.2,7.9,0,False
1771176529.459,18,0.8,91.4,0.2,8.0,0,False
1771176529.563,19,1.5,93.6,0.2,8.1,0,False
1771176529.670,20,2.3,96.6,0.2,8.1,0,False
1771176529.773,21,1.5,93.8,0.2,8.2,0,False
1771176529.869,22,1.5,84.0,0.4,9.0,0,False
1771176529.971,23,1.5,92.0,0.2,9.1,0,False
1771176530.071,24,2.1,89.4,0.3,9.1,0,False
1771176530.170,25,1.6,88.4,0.2,9.1,0,False
1771176530.265,26,1.5,84.9,0.2,9.1,0,False
1771176530.364,27,1.5,89.4,0.2,9.2,0,False
1771176530.475,28,1.5,100.5,0.3,9.1,0,False
1771176530.580,29,1.6,95.7,0.2,9.1,0,False
1771176530.725,30,1.5,136.0,0.3,8.9,0,False
1771176530.872,31,1.6,134.5,0.9,8.8,0,False
1771176530.980,32,0.9,97.7,0.3,8.8,0,False
1771176531.068,33,0.8,78.8,0.2,8.8,0,False
1771176531.382,34,0.8,98.8,0.3,8.1,0,False
1771176531.482,35,1.9,89.6,0.2,8.0,0,False
1771176531.571,36,0.8,80.0,0.2,8.1,0,False
1771176531.663,37,0.8,82.1,0.2,8.7,0,False
1771176531.768,38,1.6,94.5,0.3,8.7,0,False
1771176531.866,39,0.8,88.6,0.2,8.7,0,False
1771176531.959,40,0.9,83.9,0.2,8.7,0,False
1771176532.050,41,0.8,81.9,0.2,8.8,0,False
1771176532.149,42,2.1,88.5,0.4,8.8,0,False
1771176532.251,43,1.4,90.8,0.2,8.8,0,False
1771176532.343,44,0.9,81.8,0.3,8.8,0,False
1771176532.455,45,0.8,101.9,0.3,8.8,0,False
1771176532.578,46,2.2,112.7,0.3,8.6,0,False
1771176532.668,47,0.8,81.1,0.3,8.7,0,False
1771176532.757,48,0.8,81.8,0.2,8.8,0,False
1771176532.845,49,1.1,80.2,0.2,8.8,0,False
1771176532.933,50,0.8,79.9,0.2,9.1,0,False
1771176533.021,51,0.8,79.0,0.2,9.3,0,False
1771176533.115,52,0.8,85.8,0.2,9.4,0,False
1771176533.372,53,0.9,85.4,0.3,8.7,0,False
1771176533.463,54,0.9,80.4,0.3,9.6,0,False
1771176533.575,55,1.1,102.5,0.2,9.6,0,False
1771176533.670,56,0.8,84.4,0.3,9.5,0,False
1771176533.764,57,0.8,84.2,0.2,9.5,0,False
1771176533.855,58,0.8,80.7,0.3,9.6,0,False
1771176533.946,59,0.8,81.2,0.2,9.6,0,False
1771176534.037,60,1.1,81.4,0.3,9.6,0,False
1771176534.139,61,0.8,90.8,0.4,9.6,0,False
1771176534.249,62,1.3,100.0,0.4,9.5,0,False
1771176534.354,63,0.8,96.5,0.2,9.5,0,False
1771176534.444,64,0.9,80.8,0.2,9.5,0,False
1771176534.534,65,0.8,80.9,0.3,9.6,0,False
1771176534.644,66,0.8,101.6,0.4,9.7,0,False
1771176534.743,67,0.8,91.2,0.2,9.6,0,False
1771176534.836,68,1.6,82.8,0.2,9.6,0,False
1771176534.927,69,1.0,82.3,0.2,9.6,0,False
1771176535.017,70,0.8,82.4,0.2,9.6,0,False
1771176535.104,71,0.8,78.2,0.3,9.6,0,False
1771176535.373,72,0.8,80.5,0.2,8.9,0,False
1771176535.463,73,2.0,80.7,0.2,9.6,0,False
1771176535.562,74,0.8,91.2,0.2,9.5,0,False
1771176535.663,75,1.1,91.2,0.3,9.6,0,False
1771176535.760,76,0.8,87.0,0.3,9.6,0,False
1771176535.859,77,0.8,90.0,0.2,9.5,0,False
1771176535.950,78,0.8,81.1,0.2,9.5,0,False
1771176536.039,79,1.0,80.5,0.2,9.6,0,False
1771176536.128,80,0.8,79.5,0.3,9.6,0,False
1771176536.217,81,0.8,80.6,0.3,9.6,0,False
1771176536.306,82,0.8,79.8,0.2,9.7,0,False
1771176536.411,83,0.8,97.4,0.2,9.7,0,False
1771176536.499,84,0.8,79.9,0.2,9.7,0,False
1771176536.588,85,0.8,80.5,0.3,9.7,0,False
1771176536.679,86,0.8,83.3,0.2,9.8,0,False
1771176536.769,87,0.8,80.9,0.2,9.9,0,False
1771176536.858,88,0.8,79.8,0.2,9.9,0,False
1771176536.964,89,0.8,97.5,0.3,9.8,0,False
1771176537.052,90,1.5,77.8,0.2,9.8,0,False
