timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1771176654.873,1,3.5,286.0,0.4,0.0,0,False
1771176655.437,2,4.9,425.5,0.3,1.8,0,False
1771176655.672,3,2.7,223.6,0.3,2.5,0,False
1771176655.840,4,2.8,156.4,0.2,3.1,0,False
1771176655.949,5,0.8,100.8,0.3,3.7,0,False
1771176656.060,6,1.5,102.9,0.2,4.2,0,False
1771176656.161,7,1.6,91.5,0.2,4.7,0,False
1771176656.252,8,1.5,81.7,0.2,5.1,0,False
1771176656.545,9,0.8,79.0,0.2,4.8,0,False
1771176656.642,10,0.8,87.6,0.2,5.1,0,False
1771176656.748,11,1.5,94.0,0.2,5.3,0,False
1771176656.851,12,2.0,93.4,0.3,5.6,0,False
1771176656.947,13,1.5,87.0,0.3,5.8,0,False
1771176657.050,14,1.5,93.4,0.2,6.0,0,False
1771176657.147,15,1.5,87.6,0.3,6.2,0,False
1771176657.247,16,1.5,90.5,0.2,6.3,0,False
1771176657.355,17,1.6,98.3,0.3,6.4,0,False
1771176657.454,18,1.6,89.0,0.2,6.6,0,False
1771176657.552,19,2.2,85.9,0.2,6.7,0,False
1771176657.657,20,1.5,94.3,0.2,6.8,0,False
1771176657.756,21,1.5,86.8,0.2,6.9,0,False
1771176657.862,22,1.5,93.1,0.2,8.2,0,False
1771176657.961,23,1.7,85.1,0.2,8.7,0,False
1771176658.066,24,1.5,90.9,0.2,9.0,0,False
1771176658.163,25,1.5,82.2,0.3,9.0,0,False
1771176658.267,26,1.5,82.9,0.2,9.1,0,False
1771176658.577,27,0.8,96.8,0.3,8.3,0,False
1771176658.697,28,1.3,92.3,0.2,8.2,0,False
1771176658.813,29,1.4,88.3,0.2,8.8,0,False
1771176658.909,30,1.2,83.3,0.2,8.8,0,False
1771176659.018,31,1.5,95.0,0.2,8.8,0,False
1771176659.122,32,1.6,91.0,0.2,8.8,0,False
1771176659.218,33,1.4,84.7,0.3,8.8,0,False
1771176659.335,34,1.4,104.8,0.2,8.8,0,False
1771176659.433,35,1.4,85.7,0.3,8.7,0,False
1771176659.541,36,1.4,95.8,0.2,8.7,0,False
1771176659.646,37,1.4,94.2,0.2,8.7,0,False
1771176659.745,38,2.3,86.8,0.3,8.7,0,False
1771176659.847,39,1.5,90.4,0.2,8.7,0,False
1771176659.944,40,1.5,83.8,0.2,8.7,0,False
1771176660.041,41,1.6,82.4,0.2,8.8,0,False
1771176660.141,42,1.4,85.9,0.3,8.8,0,False
1771176660.237,43,2.2,83.2,0.2,8.8,0,False
1771176660.599,44,1.9,120.7,0.2,7.9,0,False
1771176660.703,45,1.4,89.2,0.2,7.9,0,False
1771176660.794,46,0.8,79.5,0.2,7.9,0,False
1771176660.885,47,0.8,80.9,0.2,8.7,0,False
1771176660.976,48,0.8,80.8,0.2,8.8,0,False
1771176661.088,49,0.9,102.4,0.2,8.8,0,False
1771176661.183,50,0.8,83.9,0.3,8.8,0,False
1771176661.275,51,1.6,81.2,0.2,8.9,0,False
1771176661.372,52,0.8,86.8,0.2,8.9,0,False
1771176661.465,53,0.8,80.0,0.2,8.9,0,False
1771176661.558,54,1.1,80.2,0.2,9.0,0,False
1771176661.656,55,0.8,87.5,0.3,9.0,0,False
1771176661.746,56,0.8,79.3,0.2,9.1,0,False
1771176661.840,57,0.8,83.0,0.3,9.1,0,False
1771176661.962,58,0.8,108.3,0.3,9.0,0,False
1771176662.051,59,0.8,77.1,0.2,9.1,0,False
