timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061271.270,197,1.3,80.9,0.2,7.5,0,False
1773061271.387,198,1.1,88.8,0.3,7.5,0,False
1773061271.502,199,1.3,86.9,0.3,7.5,0,False
1773061271.619,200,1.4,87.5,0.3,7.5,0,False
1773061271.752,201,1.4,102.5,0.3,7.4,0,False
1773061271.874,202,1.5,93.1,0.3,7.4,0,False
1773061271.988,203,0.8,88.4,0.3,8.1,0,False
1773061272.102,204,1.4,85.4,0.2,8.2,0,False
1773061272.226,205,1.3,85.2,0.4,8.3,0,False
1773061272.344,206,1.9,87.5,0.2,8.4,0,False
1773061272.467,207,1.3,91.8,0.3,8.5,0,False
1773061272.585,208,1.8,88.0,0.3,8.5,0,False
1773061272.719,209,2.3,103.4,0.2,8.5,0,False
1773061272.832,210,1.2,85.1,0.2,8.5,0,False
1773061272.942,211,1.3,83.6,0.2,8.5,0,False
1773061273.065,212,1.2,89.6,0.2,8.5,0,False
1773061273.177,213,1.1,84.8,0.2,8.5,0,False
1773061273.520,214,0.8,84.9,0.3,7.7,0,False
1773061273.663,215,1.1,91.9,0.3,7.7,0,False
1773061273.820,216,1.1,100.8,0.2,7.5,0,False
1773061273.966,217,1.2,94.9,0.3,7.4,0,False
1773061274.125,218,1.2,114.0,0.3,7.3,0,False
1773061274.292,219,1.1,122.1,0.3,7.2,0,False
1773061274.528,220,1.7,205.9,0.2,6.9,0,False
1773061274.659,221,0.9,96.7,0.2,6.9,0,False
1773061274.771,222,1.0,84.8,0.2,6.9,0,False
1773061274.882,223,1.2,83.6,0.2,6.9,0,False
1773061275.011,224,1.2,84.3,0.3,6.9,0,False
1773061275.127,225,1.6,87.4,0.3,6.9,0,False
1773061275.249,226,1.4,85.9,0.3,6.9,0,False
1773061275.365,227,1.3,86.4,0.3,6.9,0,False
1773061275.476,228,1.5,82.5,0.3,6.9,0,False
1773061275.590,229,1.2,86.1,0.2,7.0,0,False
1773061275.711,230,1.4,87.8,0.2,6.9,0,False
1773061275.821,231,1.2,81.3,0.3,6.9,0,False
1773061275.932,232,1.3,83.4,0.4,7.0,0,False
1773061276.044,233,1.1,84.8,0.3,7.0,0,False
1773061276.164,234,1.4,88.5,0.3,7.6,0,False
1773061276.278,235,2.1,83.9,0.3,7.6,0,False
1773061276.395,236,1.3,87.6,0.3,7.8,0,False
1773061276.539,237,1.9,114.0,0.3,7.8,0,False
1773061276.665,238,1.4,97.0,0.3,7.9,0,False
1773061276.777,239,1.2,84.2,0.3,8.0,0,False
1773061276.894,240,1.2,85.5,0.3,8.5,0,False
1773061277.012,241,1.4,90.2,0.3,8.5,0,False
1773061277.127,242,1.4,86.1,0.3,8.5,0,False
1773061277.237,243,1.3,83.7,0.3,8.5,0,False
1773061277.603,244,0.9,83.7,0.3,7.7,0,False
1773061277.775,245,1.1,120.2,0.4,7.6,0,False
1773061277.920,246,1.1,85.0,0.3,7.5,0,False
1773061278.053,247,0.8,87.2,0.3,7.4,0,False
1773061278.181,248,1.4,87.7,0.3,7.4,0,False
1773061278.311,249,1.3,84.7,0.2,7.4,0,False
1773061278.432,250,1.2,86.7,0.3,7.4,0,False
1773061278.549,251,1.5,86.0,0.3,7.3,0,False
1773061278.666,252,1.5,85.3,0.4,7.3,0,False
1773061278.780,253,1.4,86.3,0.3,7.3,0,False
1773061278.908,254,1.4,86.2,0.3,7.3,0,False
1773061279.022,255,1.4,86.4,0.3,7.3,0,False
1773061279.135,256,1.1,85.4,0.3,7.3,0,False
1773061279.254,257,1.9,85.1,0.3,7.4,0,False
1773061279.366,258,1.2,84.2,0.3,7.4,0,False
1773061279.478,259,1.4,84.4,0.2,7.4,0,False
1773061279.588,260,1.3,83.2,0.3,7.4,0,False
1773061279.707,261,1.4,90.6,0.3,7.4,0,False
1773061279.823,262,1.5,82.5,0.2,7.4,0,False
1773061279.942,263,1.4,84.8,0.2,7.4,0,False
1773061280.057,264,1.2,86.9,0.2,8.1,0,False
1773061280.174,265,1.1,88.8,0.3,8.3,0,False
1773061280.295,266,1.2,90.9,0.3,8.4,0,False
1773061280.412,267,1.4,85.7,0.3,8.5,0,False
1773061280.535,268,1.3,84.9,0.3,8.5,0,False
1773061280.690,269,1.4,110.3,0.3,8.4,0,False
1773061280.819,270,1.2,89.1,0.3,8.4,0,False
1773061280.939,271,1.0,87.1,0.3,8.4,0,False
1773061281.050,272,1.5,83.7,0.3,8.4,0,False
1773061281.162,273,1.3,84.5,0.3,8.4,0,False
1773061281.271,274,1.4,83.2,0.3,8.5,0,False
1773061281.536,275,0.9,81.2,0.3,8.0,0,False
1773061281.675,276,1.1,87.1,0.4,7.9,0,False
1773061281.812,277,0.9,83.6,0.2,7.8,0,False
1773061281.946,278,1.2,83.2,0.2,7.8,0,False
1773061282.061,279,1.1,83.8,0.2,7.7,0,False
1773061282.187,280,1.1,82.4,0.3,7.7,0,False
1773061282.315,281,1.2,88.8,0.2,7.7,0,False
1773061282.424,282,1.1,83.0,0.2,7.7,0,False
1773061282.550,283,1.1,84.0,0.2,7.7,0,False
1773061282.663,284,1.3,85.4,0.3,7.7,0,False
1773061282.779,285,1.3,88.3,0.2,7.7,0,False
1773061282.898,286,1.2,83.8,0.2,7.7,0,False
1773061283.026,287,1.2,92.5,0.2,7.7,0,False
1773061283.149,288,1.2,89.3,0.3,7.7,0,False
1773061283.272,289,1.5,84.8,0.3,7.7,0,False
1773061283.416,290,2.0,115.3,0.3,7.7,0,False
1773061283.529,291,1.8,85.8,0.3,7.7,0,False
1773061283.658,292,1.3,87.2,0.2,7.7,0,False
1773061283.775,293,1.0,88.2,0.3,7.7,0,False
1773061283.890,294,1.3,88.6,0.3,7.6,0,False
1773061284.020,295,1.9,87.4,0.3,8.0,0,False
1773061284.141,296,1.3,93.5,0.3,8.1,0,False
1773061284.257,297,1.3,88.1,0.3,8.2,0,False
1773061284.372,298,1.3,88.0,0.3,8.2,0,False
1773061284.494,299,1.0,94.4,0.3,8.2,0,False
1773061284.618,300,1.3,87.4,0.3,8.2,0,False
1773061284.744,301,1.4,87.4,0.4,8.2,0,False
1773061284.860,302,1.8,86.8,0.3,8.2,0,False
1773061284.975,303,1.3,87.0,0.3,8.2,0,False
1773061285.093,304,1.3,90.1,0.3,8.2,0,False
1773061285.220,305,1.3,83.2,0.3,8.2,0,False
1773061285.543,306,0.8,81.9,0.3,7.6,0,False
1773061285.681,307,0.9,85.1,0.3,7.5,0,False
1773061285.825,308,1.4,87.7,0.3,7.5,0,False
1773061285.972,309,0.8,96.0,0.3,7.4,0,False
1773061286.108,310,0.8,89.0,0.3,7.4,0,False
1773061286.239,311,1.3,87.3,0.3,7.4,0,False
1773061286.362,312,1.4,85.6,0.2,7.4,0,False
1773061286.477,313,1.3,87.1,0.4,7.4,0,False
1773061286.593,314,1.3,87.8,0.3,7.4,0,False
1773061286.717,315,1.4,92.4,0.3,7.4,0,False
1773061286.833,316,1.4,87.1,0.3,7.4,0,False
1773061286.952,317,1.3,87.4,0.3,7.4,0,False
1773061287.108,318,1.5,126.8,0.3,7.3,0,False
1773061287.223,319,1.2,87.6,0.3,7.3,0,False
1773061287.341,320,1.3,90.6,0.3,7.3,0,False
1773061287.470,321,3.0,99.5,0.3,7.3,0,False
1773061287.589,322,1.3,87.4,0.3,7.3,0,False
1773061287.719,323,1.4,96.2,0.3,7.3,0,False
1773061287.847,324,1.3,87.3,0.2,7.3,0,False
1773061287.963,325,1.4,87.3,0.4,7.3,0,False
1773061288.075,326,1.5,83.3,0.4,7.9,0,False
1773061288.194,327,1.3,92.3,0.2,8.0,0,False
1773061288.307,328,1.1,85.3,0.2,8.1,0,False
1773061288.415,329,1.3,82.8,0.2,8.2,0,False
1773061288.528,330,1.1,86.0,0.2,8.3,0,False
1773061288.641,331,1.1,86.0,0.2,8.3,0,False
1773061288.762,332,1.0,84.4,0.2,8.3,0,False
1773061288.876,333,1.1,85.0,0.2,8.3,0,False
1773061288.985,334,1.1,83.1,0.3,8.4,0,False
1773061289.097,335,1.1,83.0,0.2,8.4,0,False
1773061289.205,336,1.1,80.3,0.2,8.4,0,False
1773061289.624,337,0.8,78.7,0.2,7.5,0,False
1773061289.762,338,0.9,88.8,0.2,7.5,0,False
1773061289.906,339,1.1,84.3,0.2,7.5,0,False
1773061290.042,340,2.0,84.6,0.2,7.4,0,False
1773061290.189,341,1.1,100.0,0.2,7.4,0,False
1773061290.316,342,0.8,82.5,0.2,7.3,0,False
1773061290.428,343,1.0,82.1,0.2,7.4,0,False
1773061290.557,344,1.2,84.5,0.2,7.4,0,False
1773061290.670,345,1.2,84.3,0.2,7.4,0,False
1773061290.807,346,1.1,105.9,0.2,7.3,0,False
1773061290.939,347,1.2,88.9,0.2,7.3,0,False
1773061291.065,348,1.1,97.1,0.2,7.3,0,False
1773061291.196,349,1.1,89.5,0.3,7.2,0,False
1773061291.311,350,1.4,87.6,0.3,7.2,0,False
1773061291.443,351,1.4,87.9,0.3,7.1,0,False
1773061291.562,352,1.3,86.5,0.2,7.1,0,False
1773061291.694,353,1.3,92.1,0.3,7.1,0,False
1773061291.814,354,1.3,86.6,0.3,7.1,0,False
1773061291.930,355,1.4,86.3,0.3,7.1,0,False
1773061292.043,356,1.5,83.5,0.3,7.0,0,False
1773061292.162,357,1.4,90.9,0.3,7.9,0,False
1773061292.279,358,1.4,88.0,0.3,7.9,0,False
1773061292.396,359,1.3,86.8,0.3,8.0,0,False
1773061292.512,360,1.3,86.4,0.2,8.1,0,False
1773061292.630,361,1.3,87.4,0.3,8.2,0,False
1773061292.746,362,1.3,86.5,0.3,8.2,0,False
1773061292.861,363,1.3,86.8,0.3,8.2,0,False
1773061292.975,364,1.3,85.5,0.3,8.3,0,False
1773061293.092,365,1.4,88.0,0.3,8.3,0,False
1773061293.202,366,1.5,81.1,0.3,8.4,0,False
1773061293.314,367,1.3,85.0,0.3,8.4,0,False
1773061293.579,368,0.9,89.2,0.3,8.0,0,False
1773061293.723,369,1.4,91.7,0.3,7.9,0,False
1773061293.868,370,1.4,88.1,0.3,7.8,0,False
1773061294.009,371,1.0,88.4,0.3,7.8,0,False
1773061294.134,372,1.0,85.4,0.3,7.8,0,False
1773061294.262,373,1.0,89.0,0.3,7.8,0,False
1773061294.381,374,1.0,85.9,0.3,7.8,0,False
1773061294.501,375,1.3,86.6,0.3,7.8,0,False
1773061294.619,376,1.4,89.5,0.3,7.8,0,False
1773061294.733,377,1.6,86.5,0.2,7.8,0,False
1773061294.849,378,2.0,86.8,0.3,7.8,0,False
1773061294.971,379,1.4,86.8,0.3,7.8,0,False
1773061295.084,380,1.4,85.9,0.3,7.8,0,False
1773061295.201,381,1.5,86.0,0.3,7.8,0,False
1773061295.332,382,0.8,97.8,0.3,7.7,0,False
1773061295.452,383,1.3,89.1,0.3,7.7,0,False
1773061295.574,384,1.3,92.9,0.3,7.7,0,False
1773061295.697,385,1.4,92.4,0.3,7.7,0,False
1773061295.810,386,1.9,85.6,0.2,7.7,0,False
1773061295.924,387,2.1,84.1,0.3,7.7,0,False
1773061296.044,388,1.4,89.1,0.2,8.1,0,False
1773061296.156,389,1.2,85.4,0.3,8.2,0,False
1773061296.269,390,1.2,84.8,0.2,8.3,0,False
1773061296.379,391,1.1,83.5,0.2,8.4,0,False
1773061296.491,392,1.1,84.7,0.2,8.5,0,False
1773061296.621,393,1.3,104.9,0.2,8.5,0,False
1773061296.736,394,1.0,88.2,0.2,8.5,0,False
1773061296.847,395,1.3,85.0,0.3,8.5,0,False
1773061296.960,396,1.2,86.3,0.2,8.5,0,False
1773061297.073,397,1.4,84.3,0.2,8.5,0,False
1773061297.180,398,1.6,80.5,0.3,8.6,0,False
1773061297.299,399,1.4,77.9,0.2,8.6,0,False
1773061297.575,400,0.8,79.5,0.3,8.0,0,False
1773061297.712,401,0.9,87.7,0.2,8.0,0,False
1773061297.855,402,1.1,83.7,0.3,7.9,0,False
1773061297.995,403,1.2,86.0,0.3,7.9,0,False
1773061298.121,404,1.2,85.7,0.3,7.9,0,False
1773061298.242,405,1.3,80.9,0.2,7.9,0,False
1773061298.358,406,0.9,83.2,0.2,7.8,0,False
1773061298.476,407,1.1,85.2,0.2,7.8,0,False
1773061298.590,408,1.2,86.3,0.3,7.9,0,False
1773061298.710,409,1.1,89.6,0.2,7.8,0,False
1773061298.822,410,1.3,80.9,0.2,7.8,0,False
1773061298.935,411,1.2,84.0,0.3,7.8,0,False
1773061299.053,412,1.2,81.1,0.2,7.8,0,False
1773061299.162,413,2.1,82.8,0.2,7.9,0,False
1773061299.269,414,1.3,80.7,0.2,7.9,0,False
1773061299.387,415,1.3,81.5,0.2,7.9,0,False
1773061299.499,416,0.7,82.9,0.2,7.9,0,False
1773061299.612,417,1.2,84.2,0.2,7.9,0,False
1773061299.756,418,1.2,116.2,0.2,7.8,0,False
1773061299.864,419,1.3,82.3,0.3,7.8,0,False
1773061299.979,420,1.3,87.4,0.3,8.3,0,False
1773061300.091,421,1.1,85.3,0.2,8.4,0,False
1773061300.199,422,1.3,81.1,0.2,8.5,0,False
1773061300.311,423,1.2,84.4,0.2,8.6,0,False
1773061300.425,424,1.1,84.3,0.2,8.7,0,False
1773061300.537,425,1.1,84.7,0.2,8.7,0,False
1773061300.651,426,1.2,86.5,0.2,8.7,0,False
1773061300.768,427,1.0,91.0,0.3,8.7,0,False
1773061300.879,428,1.1,84.7,0.2,8.7,0,False
1773061301.008,429,1.2,85.0,0.2,8.7,0,False
1773061301.120,430,1.1,85.3,0.2,8.7,0,False
1773061301.228,431,1.4,81.5,0.2,8.7,0,False
1773061301.336,432,1.2,81.8,0.2,8.8,0,False
1773061301.592,433,0.8,83.6,0.2,8.2,0,False
1773061301.749,434,0.9,102.1,0.3,8.1,0,False
1773061301.913,435,1.2,104.6,0.2,7.9,0,False
1773061302.052,436,1.1,82.8,0.2,7.8,0,False
1773061302.170,437,1.4,82.6,0.3,7.8,0,False
1773061302.329,438,1.1,115.0,0.2,7.8,0,False
1773061302.448,439,1.5,82.6,0.2,7.7,0,False
1773061302.566,440,0.8,87.8,0.3,7.7,0,False
1773061302.698,441,1.2,89.7,0.2,7.7,0,False
1773061302.810,442,1.1,82.1,0.2,7.7,0,False
1773061302.928,443,1.2,87.1,0.2,7.6,0,False
1773061303.050,444,1.1,93.5,0.3,7.6,0,False
1773061303.208,445,1.3,128.0,0.2,7.5,0,False
1773061303.321,446,1.1,86.5,0.3,7.5,0,False
1773061303.432,447,1.5,84.2,0.2,7.5,0,False
1773061303.543,448,1.5,83.8,0.3,7.5,0,False
1773061303.653,449,1.5,83.6,0.3,7.6,0,False
1773061303.764,450,1.5,83.5,0.3,7.6,0,False
1773061303.882,451,1.3,90.5,0.2,7.5,0,False
1773061303.998,452,1.4,86.8,0.3,7.5,0,False
1773061304.108,453,1.5,83.5,0.3,7.9,0,False
1773061304.224,454,1.3,87.5,0.3,8.1,0,False
1773061304.343,455,1.3,91.4,0.3,8.2,0,False
1773061304.464,456,1.4,88.5,0.3,8.3,0,False
1773061304.582,457,1.5,87.2,0.3,8.3,0,False
1773061304.706,458,1.4,93.3,0.3,8.4,0,False
1773061304.823,459,1.4,87.7,0.4,8.4,0,False
1773061304.934,460,1.4,84.3,0.3,8.4,0,False
1773061305.045,461,1.4,84.4,0.3,8.5,0,False
1773061305.161,462,1.3,88.4,0.3,8.5,0,False
1773061305.268,463,1.5,79.3,0.3,8.6,0,False
1773061305.601,464,0.9,81.6,0.3,7.8,0,False
1773061305.746,465,1.1,93.3,0.3,7.9,0,False
1773061305.893,466,1.3,88.3,0.3,7.8,0,False
1773061306.029,467,1.6,86.3,0.3,7.7,0,False
1773061306.156,468,1.4,86.4,0.3,7.7,0,False
1773061306.297,469,1.5,95.9,0.3,7.6,0,False
1773061306.417,470,1.0,86.6,0.3,7.5,0,False
1773061306.542,471,1.3,95.5,0.3,7.5,0,False
1773061306.666,472,2.2,91.3,0.4,7.5,0,False
1773061306.796,473,1.3,88.0,0.3,7.4,0,False
1773061306.915,474,1.5,85.9,0.3,7.4,0,False
1773061307.032,475,1.5,89.8,0.3,7.4,0,False
1773061307.142,476,1.2,83.5,0.2,7.5,0,False
1773061307.267,477,1.1,87.5,0.2,7.4,0,False
1773061307.379,478,1.2,83.6,0.3,7.5,0,False
1773061307.489,479,1.4,83.8,0.3,7.5,0,False
