timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1771169950.453,1,14.4,308.3,4.1,0.0,0,False
1771169952.349,2,2.6,148.1,0.3,0.5,0,False
1771169952.509,3,1.5,147.5,0.2,1.0,0,False
1771169952.615,4,1.1,98.0,0.3,1.4,0,False
1771169952.713,5,1.0,90.8,0.3,1.8,0,False
1771169952.827,6,1.3,105.2,0.3,2.1,0,False
1771169952.947,7,0.8,114.1,0.2,2.4,0,False
1771169953.052,8,1.4,97.4,0.2,2.7,0,False
1771169953.150,9,1.4,90.4,0.3,3.0,0,False
1771169953.252,10,1.4,94.6,0.2,3.2,0,False
1771169953.369,11,1.3,108.7,0.2,3.4,0,False
1771169953.460,12,0.9,84.6,0.2,3.7,0,False
1771169953.557,13,1.4,90.1,0.2,3.9,0,False
1771169953.791,14,0.7,79.0,0.2,3.9,0,False
1771169953.890,15,0.7,93.2,0.2,4.1,0,False
1771169953.982,16,1.4,83.3,0.2,4.3,0,False
1771169954.087,17,1.3,96.3,0.2,4.4,0,False
1771169954.186,18,1.4,91.0,0.2,4.6,0,False
1771169954.279,19,0.7,83.5,0.2,4.7,0,False
1771169954.369,20,1.4,82.2,0.2,4.9,0,False
1771169954.464,21,1.6,86.1,0.2,5.0,0,False
1771169954.555,22,1.4,80.8,0.2,9.1,0,False
1771169954.658,23,1.4,95.0,0.2,9.3,0,False
1771169954.752,24,1.3,82.9,0.3,9.4,0,False
1771169954.843,25,1.4,82.5,0.2,9.4,0,False
1771169954.944,26,1.4,93.4,0.2,9.4,0,False
1771169955.042,27,1.4,89.5,0.2,9.5,0,False
1771169955.134,28,1.6,82.3,0.2,9.6,0,False
1771169955.231,29,1.3,85.7,0.2,9.6,0,False
1771169955.339,30,1.4,94.3,0.2,9.6,0,False
1771169955.452,31,1.3,100.3,0.3,9.6,0,False
1771169955.550,32,1.2,89.8,0.3,9.6,0,False
1771169955.797,33,0.7,79.0,0.3,8.9,0,False
1771169955.922,34,0.7,93.3,0.2,9.4,0,False
1771169956.040,35,0.6,98.7,0.2,9.3,0,False
1771169956.147,36,1.4,87.0,0.3,9.2,0,False
1771169956.246,37,1.4,87.4,0.2,9.3,0,False
1771169956.337,38,1.3,82.1,0.2,9.3,0,False
1771169956.433,39,1.4,86.5,0.2,9.3,0,False
1771169956.526,40,1.3,83.9,0.2,9.3,0,False
1771169956.639,41,1.9,102.5,0.2,9.2,0,False
1771169956.732,42,1.4,81.4,0.2,9.2,0,False
1771169956.832,43,1.4,89.5,0.2,9.2,0,False
1771169956.924,44,1.4,80.9,0.2,9.2,0,False
1771169957.027,45,1.4,92.1,0.2,9.2,0,False
1771169957.126,46,1.4,87.3,0.3,9.2,0,False
1771169957.225,47,1.4,87.9,0.2,9.2,0,False
1771169957.320,48,1.4,83.4,0.2,9.2,0,False
1771169957.414,49,1.4,82.8,0.3,9.2,0,False
1771169957.510,50,1.4,85.7,0.2,9.2,0,False
1771169957.810,51,0.7,82.2,0.2,8.5,0,False
1771169957.909,52,0.7,89.4,0.3,8.5,0,False
1771169958.007,53,1.3,88.3,0.3,9.0,0,False
1771169958.116,54,1.4,99.4,0.2,9.1,0,False
1771169958.213,55,1.3,86.4,0.2,9.2,0,False
1771169958.304,56,1.4,81.2,0.2,9.3,0,False
