timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1770756875.202,1,0.8,144.5,0.3,0.0,0,False
1770756875.517,2,2.5,185.8,0.3,3.2,0,False
1770756875.663,3,1.5,110.6,0.2,4.3,0,False
1770756875.781,4,1.2,86.5,0.3,5.2,0,False
1770756875.910,5,1.7,93.1,0.3,5.6,0,False
1770756876.038,6,3.7,94.5,0.3,6.0,0,False
1770756876.154,7,0.7,87.0,0.3,6.3,0,False
1770756876.316,8,1.3,124.2,0.3,6.3,0,False
1770756876.451,9,0.7,103.7,0.3,6.4,0,False
1770756876.587,10,0.7,102.2,0.3,6.5,0,False
1770756876.727,11,0.7,107.8,0.3,6.6,0,False
1770756876.846,12,0.7,94.6,0.3,7.5,0,False
1770756876.962,13,1.3,86.7,0.2,7.7,0,False
1770756877.232,14,0.7,82.2,0.2,6.9,0,False
1770756877.363,15,0.6,99.7,0.2,6.9,0,False
1770756877.503,16,1.0,107.3,0.2,6.8,0,False
1770756877.657,17,0.6,126.5,0.2,6.7,0,False
1770756877.779,18,0.7,94.4,0.2,6.8,0,False
1770756877.909,19,2.6,94.8,0.2,6.9,0,False
1770756878.019,20,1.3,84.6,0.2,7.0,0,False
1770756878.146,21,1.0,99.0,0.2,7.0,0,False
1770756878.259,22,1.1,85.4,0.2,7.1,0,False
1770756878.381,23,1.1,94.0,0.2,7.1,0,False
1770756878.510,24,1.0,100.4,0.2,7.8,0,False
1770756878.630,25,2.9,85.6,0.2,7.9,0,False
1770756878.766,26,1.1,109.4,0.2,7.9,0,False
1770756878.879,27,0.9,88.7,0.2,8.2,0,False
1770756878.995,28,1.2,84.7,0.2,8.2,0,False
1770756879.258,29,0.7,106.5,0.3,7.4,0,False
1770756879.388,30,0.6,101.9,0.2,7.3,0,False
1770756879.527,31,0.6,103.4,0.3,7.2,0,False
1770756879.643,32,0.6,92.5,0.3,7.2,0,False
1770756879.756,33,0.6,86.9,0.2,7.3,0,False
1770756879.870,34,0.6,90.5,0.2,7.4,0,False
1770756879.982,35,1.2,83.1,0.2,7.4,0,False
1770756880.104,36,0.6,88.6,0.3,7.5,0,False
1770756880.213,37,1.2,84.3,0.2,7.5,0,False
1770756880.335,38,1.4,88.2,0.2,7.5,0,False
1770756880.451,39,0.6,84.9,0.3,8.4,0,False
1770756880.562,40,0.6,83.7,0.3,8.5,0,False
1770756880.678,41,1.2,90.3,0.2,8.7,0,False
1770756880.811,42,1.2,106.3,0.2,8.6,0,False
1770756880.931,43,0.6,89.3,0.2,8.5,0,False
1770756881.235,44,0.7,79.7,0.2,7.3,0,False
1770756881.367,45,0.6,101.0,0.2,7.2,0,False
1770756881.498,46,2.2,99.2,0.2,7.2,0,False
1770756881.626,47,1.1,100.6,0.2,7.1,0,False
1770756881.737,48,1.4,85.1,0.2,7.1,0,False
1770756881.864,49,1.1,99.0,0.2,7.1,0,False
1770756881.981,50,1.2,91.0,0.2,7.0,0,False
1770756882.101,51,0.6,96.1,0.3,7.0,0,False
1770756882.234,52,1.6,106.3,0.2,7.0,0,False
1770756882.363,53,1.3,101.6,0.5,7.0,0,False
1770756882.480,54,1.0,88.9,0.2,8.0,0,False
1770756882.617,55,1.1,92.6,0.2,8.0,0,False
1770756882.729,56,1.1,85.3,0.2,8.1,0,False
1770756882.848,57,1.1,93.2,0.2,8.2,0,False
1770756882.974,58,1.0,89.9,0.3,8.1,0,False
1770756883.274,59,0.7,107.6,0.4,7.1,0,False
1770756883.405,60,0.6,97.5,0.3,7.0,0,False
1770756883.533,61,0.7,101.4,0.2,7.0,0,False
1770756883.661,62,1.0,91.2,0.2,7.0,0,False
1770756883.782,63,1.0,94.6,0.4,7.0,0,False
1770756883.904,64,0.7,96.8,0.2,7.0,0,False
1770756884.026,65,1.4,90.1,0.2,7.1,0,False
1770756884.144,66,0.6,93.0,0.3,7.1,0,False
1770756884.269,67,1.2,100.7,0.4,7.0,0,False
1770756884.388,68,0.6,91.2,0.3,7.1,0,False
1770756884.516,69,0.6,96.3,0.2,8.0,0,False
1770756884.640,70,2.1,91.0,0.2,8.1,0,False
1770756884.765,71,0.6,96.1,0.2,8.1,0,False
1770756884.883,72,1.2,91.9,0.3,8.2,0,False
1770756884.994,73,1.2,85.0,0.2,8.3,0,False
1770756885.244,74,0.7,79.8,0.2,7.5,0,False
1770756885.363,75,0.6,90.1,0.2,7.5,0,False
1770756885.477,76,1.0,87.3,0.2,7.5,0,False
1770756885.610,77,1.1,106.0,0.2,7.5,0,False
1770756885.731,78,1.3,93.9,0.2,7.4,0,False
1770756885.869,79,1.3,99.9,0.2,7.4,0,False
1770756886.017,80,1.2,107.3,0.2,7.3,0,False
1770756886.125,81,0.6,83.6,0.2,7.4,0,False
1770756886.253,82,1.1,99.8,0.3,7.3,0,False
1770756886.372,83,0.6,89.9,0.3,7.3,0,False
1770756886.498,84,0.6,100.1,0.2,8.0,0,False
1770756886.618,85,1.2,88.1,0.2,8.0,0,False
1770756886.775,86,1.1,130.3,0.2,7.7,0,False
1770756886.889,87,1.2,84.0,0.3,7.8,0,False
1770756886.997,88,1.1,83.7,0.2,7.9,0,False
1770756887.250,89,0.7,79.2,0.2,7.2,0,False
1770756887.419,90,1.2,134.8,0.7,7.1,0,False
1770756887.539,91,0.6,95.7,0.2,7.1,0,False
1770756887.658,92,0.8,92.8,0.2,7.1,0,False
1770756887.789,93,1.6,101.3,0.2,7.1,0,False
1770756887.908,94,2.0,91.4,0.2,7.1,0,False
1770756888.028,95,1.9,91.5,0.2,7.1,0,False
1770756888.147,96,1.5,92.2,0.2,7.3,0,False
1770756888.263,97,1.1,91.1,0.2,7.3,0,False
1770756888.386,98,1.4,95.7,0.2,7.2,0,False
1770756888.514,99,1.2,91.0,0.2,7.9,0,False
1770756888.624,100,1.2,85.3,0.2,8.3,0,False
1770756888.782,101,1.1,130.4,0.3,8.0,0,False
1770756888.898,102,0.6,90.1,0.2,8.1,0,False
1770756889.013,103,1.1,90.1,0.2,8.2,0,False
1770756889.272,104,1.0,97.0,0.2,7.3,0,False
1770756889.394,105,0.9,88.6,0.2,7.3,0,False
1770756889.519,106,3.0,92.3,0.2,7.3,0,False
1770756889.631,107,0.6,85.5,0.3,7.3,0,False
1770756889.773,108,1.4,110.0,0.2,7.2,0,False
1770756889.903,109,0.6,92.6,0.2,7.2,0,False
1770756890.046,110,1.2,95.6,0.3,7.0,0,False
1770756890.196,111,0.7,97.2,0.3,7.1,0,False
1770756890.337,112,0.9,93.0,0.3,6.9,0,False
1770756890.488,113,0.8,92.5,0.2,6.8,0,False
1770756890.660,114,1.0,102.2,0.3,7.2,0,False
1770756890.813,115,1.2,92.9,0.3,7.0,0,False
1770756890.982,116,1.0,116.8,0.3,6.8,0,False
1770756891.276,117,0.7,80.4,0.2,6.1,0,False
1770756891.454,118,1.1,111.5,0.3,5.9,0,False
1770756891.664,119,5.0,168.5,0.2,5.7,0,False
1770756891.796,120,1.2,93.6,0.2,5.7,0,False
1770756891.926,121,0.6,101.9,0.2,5.8,0,False
1770756892.054,122,0.8,100.1,0.3,5.8,0,False
1770756892.177,123,1.1,94.4,0.3,5.9,0,False
1770756892.402,124,13.0,184.6,0.3,5.7,0,False
1770756892.525,125,1.4,93.0,0.2,5.8,0,False
1770756892.643,126,1.0,89.5,0.3,6.0,0,False
1770756892.773,127,1.3,95.9,0.2,6.7,0,False
1770756892.892,128,2.2,90.6,0.2,7.0,0,False
1770756893.027,129,1.1,91.4,0.3,7.3,0,False
1770756893.161,130,1.1,89.7,0.2,7.3,0,False
1770756893.321,131,1.1,117.9,0.3,7.2,0,False
1770756893.457,132,1.4,97.6,0.3,7.1,0,False
1770756893.585,133,1.1,96.0,0.3,7.1,0,False
1770756893.705,134,1.1,93.2,0.2,7.7,0,False
1770756893.828,135,1.3,93.4,0.3,7.7,0,False
1770756893.944,136,1.3,89.6,0.2,7.7,0,False
1770756894.058,137,0.6,89.2,0.3,7.8,0,False
1770756894.202,138,1.3,115.9,0.3,7.6,0,False
1770756894.323,139,1.6,93.1,0.6,7.7,0,False
1770756894.451,140,0.9,98.1,0.3,7.8,0,False
1770756894.561,141,1.3,84.0,0.3,8.1,0,False
1770756894.685,142,1.1,96.4,0.3,8.1,0,False
1770756894.819,143,1.0,107.5,0.2,8.1,0,False
1770756894.933,144,1.2,83.1,0.2,8.1,0,False
1770756895.281,145,0.7,78.7,0.2,6.9,0,False
1770756895.402,146,0.6,87.2,0.2,6.9,0,False
1770756895.522,147,1.2,93.4,0.2,6.8,0,False
1770756895.647,148,1.1,97.0,0.2,6.9,0,False
1770756895.759,149,1.2,85.1,0.2,7.0,0,False
1770756895.888,150,1.0,103.7,0.3,7.0,0,False
1770756896.012,151,1.6,89.7,0.2,6.9,0,False
1770756896.139,152,1.1,96.7,0.2,6.9,0,False
1770756896.263,153,1.2,81.7,0.2,6.9,0,False
1770756896.402,154,0.8,110.0,0.3,6.8,0,False
1770756896.524,155,1.1,94.8,0.2,8.0,0,False
1770756896.639,156,2.0,88.8,0.2,8.1,0,False
1770756896.754,157,1.1,86.4,0.2,8.1,0,False
1770756896.868,158,1.1,86.4,0.2,8.2,0,False
1770756896.981,159,1.1,86.0,0.2,8.2,0,False
1770756897.096,160,1.2,86.0,0.2,8.3,0,False
1770756897.209,161,1.1,86.0,0.3,8.4,0,False
1770756897.322,162,1.2,85.9,0.2,8.5,0,False
1770756897.430,163,1.2,82.5,0.2,8.6,0,False
1770756897.536,164,1.2,80.3,0.2,8.8,0,False
1770756897.666,165,1.2,98.2,0.3,8.8,0,False
1770756897.783,166,1.3,89.3,0.2,8.7,0,False
1770756897.915,167,1.3,93.8,0.2,8.6,0,False
1770756898.031,168,1.0,86.7,0.2,8.6,0,False
1770756898.190,169,1.0,130.6,0.2,8.3,0,False
1770756898.304,170,0.7,88.1,0.3,8.3,0,False
1770756898.427,171,1.8,92.8,0.2,8.2,0,False
1770756898.543,172,1.2,86.7,0.2,8.2,0,False
1770756898.656,173,1.0,86.2,0.3,8.2,0,False
1770756898.770,174,1.1,88.2,0.3,8.1,0,False
1770756898.893,175,1.3,96.3,0.2,8.1,0,False
1770756899.001,176,1.2,81.9,0.2,8.2,0,False
1770756899.298,177,0.9,91.2,0.2,7.2,0,False
1770756899.422,178,0.6,89.7,0.2,7.2,0,False
1770756899.542,179,0.7,89.4,0.2,7.4,0,False
1770756899.676,180,0.9,107.7,0.2,7.3,0,False
1770756899.801,181,1.2,95.8,0.2,7.3,0,False
1770756899.923,182,1.0,89.9,0.3,7.2,0,False
1770756900.035,183,1.5,82.4,0.2,7.3,0,False
