timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1772741321.700,1,13.7,331.6,4.7,0.0,0,False
1772741323.994,2,2.6,146.9,0.9,0.4,0,False
1772741324.152,3,1.6,136.6,0.3,0.8,0,False
1772741324.259,4,0.9,89.6,0.2,1.2,0,False
1772741324.354,5,1.6,82.0,0.2,1.5,0,False
1772741324.453,6,1.5,85.6,0.3,1.8,0,False
1772741324.544,7,1.5,77.0,0.2,2.1,0,False
1772741324.836,8,0.9,86.2,0.2,2.2,0,False
1772741324.944,9,0.9,91.2,0.2,2.5,0,False
1772741325.039,10,1.5,80.2,0.2,2.7,0,False
1772741325.141,11,1.6,79.7,0.2,2.9,0,False
1772741325.239,12,1.4,79.5,0.2,3.1,0,False
1772741325.342,13,1.5,79.1,0.3,3.3,0,False
1772741325.458,14,1.3,95.0,0.2,3.5,0,False
1772741325.561,15,1.3,81.9,0.2,3.6,0,False
1772741325.663,16,1.5,79.9,0.2,3.8,0,False
1772741325.766,17,1.5,79.9,0.2,3.9,0,False
1772741325.863,18,1.3,81.1,0.2,4.1,0,False
1772741325.962,19,1.5,79.7,0.2,4.2,0,False
1772741326.062,20,1.6,79.6,0.2,4.4,0,False
1772741326.155,21,1.5,81.1,0.4,4.5,0,False
1772741326.251,22,1.5,79.8,0.2,8.9,0,False
1772741326.362,23,2.1,80.8,0.2,9.1,0,False
1772741326.465,24,0.8,86.1,0.2,9.1,0,False
1772741326.555,25,1.5,77.2,0.3,9.1,0,False
1772741326.834,26,0.9,79.8,0.2,8.4,0,False
1772741326.945,27,0.9,81.7,0.2,8.3,0,False
1772741327.048,28,1.3,82.7,0.2,9.0,0,False
1772741327.162,29,1.6,99.6,0.2,9.0,0,False
1772741327.279,30,0.8,81.3,0.2,8.9,0,False
1772741327.390,31,0.8,83.2,0.2,8.9,0,False
1772741327.495,32,1.4,82.5,0.2,8.9,0,False
1772741327.605,33,1.3,80.2,0.2,8.8,0,False
1772741327.713,34,0.8,81.6,0.2,8.9,0,False
1772741327.843,35,1.3,79.5,0.2,8.8,0,False
1772741327.960,36,0.8,83.0,0.2,8.7,0,False
1772741328.064,37,1.1,82.9,0.3,8.7,0,False
1772741328.174,38,1.6,79.6,0.2,8.7,0,False
1772741328.287,39,1.3,80.2,0.2,8.6,0,False
1772741328.393,40,1.3,79.8,0.2,8.6,0,False
